MacroPlot Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited
FPIPO1T09:22,7/17/2013 20:00,-2147483646,TRUE,1,1,80,L,26.7,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483645,TRUE,1,1,81,L,52.3,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483644,TRUE,1,1,82,L,62.8,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483643,TRUE,1,1,83,L,19.8,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483642,TRUE,2,1,84,L,19.1,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483641,TRUE,2,1,85,L,34.6,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483640,TRUE,2,1,86,L,36.7,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483639,TRUE,2,1,87,L,39.1,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483638,TRUE,2,1,88,L,41.1,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483637,TRUE,2,1,89,L,36.8,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483636,TRUE,3,1,90,L,38.6,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483635,TRUE,3,1,91,L,21,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483634,TRUE,3,1,92,L,19.9,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PICO,
FPIPO1T09:22,7/17/2013 20:00,-2147483633,TRUE,3,1,94,L,25,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483632,TRUE,3,1,95,L,44.3,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483631,TRUE,3,1,96,D,25.3,,,LBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483630,TRUE,3,1,97,L,30.2,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483629,TRUE,4,1,98,L,39,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483628,TRUE,4,1,99,L,39.8,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483627,TRUE,4,1,100,L,34,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483626,TRUE,4,1,101,L,42,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483625,TRUE,4,1,102,L,17.7,,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483624,TRUE,4,1,103,L,30.5,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483623,FALSE,4,1,1,L,14.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483622,FALSE,4,1,2,L,7.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483621,FALSE,4,1,3,L,10.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483620,FALSE,4,1,4,L,9.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483619,FALSE,4,1,5,L,4.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSME,
FPIPO1T09:22,7/17/2013 20:00,-2147483618,FALSE,4,1,6,L,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483617,FALSE,4,1,7,L,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483616,FALSE,4,1,8,L,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483615,FALSE,4,1,9,L,4.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483614,FALSE,4,1,10,L,8.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/17/2013 20:00,-2147483613,FALSE,4,1,11,L,10.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,CMK; TMD; KFM,KFM,,,,,,TRUE
FPIPO1T09:22,7/25/2023 15:20,-2147483648,TRUE,,1,78,L,36.7,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483647,TRUE,,1,79,L,44.4,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483646,TRUE,,1,80,L,28.1,,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483645,TRUE,,1,81,L,52.5,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483644,TRUE,,1,82,L,62.5,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483643,TRUE,,1,83,L,19.9,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483642,TRUE,,1,84,L,21,,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483641,TRUE,,1,85,L,35.6,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483640,TRUE,,1,86,L,37.2,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483639,TRUE,,1,87,L,40.6,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483638,TRUE,,1,88,D,39.9,,,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483637,TRUE,,1,89,L,37.8,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483636,TRUE,,1,90,L,39.9,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483635,TRUE,,1,91,L,22.9,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483634,TRUE,,1,92,L,21.7,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PICO,
FPIPO1T09:22,7/25/2023 15:20,-2147483633,TRUE,,1,94,L,25.3,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483632,TRUE,,1,95,L,45.1,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483631,TRUE,,1,96,D,25,,,LBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483630,TRUE,,1,97,L,30.9,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483629,TRUE,,1,93,D,34.2,,,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483628,TRUE,,1,98,L,39.6,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483627,TRUE,,1,99,L,39.8,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483626,TRUE,,1,100,L,34.9,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483625,TRUE,,1,101,L,42.4,,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483624,TRUE,,1,102,L,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483623,TRUE,,1,103,L,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483622,TRUE,,1,10,L,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483621,TRUE,,1,1,L,12.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483620,TRUE,,1,2,L,7.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483619,TRUE,,1,3,L,4.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483618,TRUE,,1,4,L,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483617,TRUE,,1,5,L,12.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483616,TRUE,,1,6,L,10.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483615,TRUE,,1,7,L,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSME,
FPIPO1T09:22,7/25/2023 15:20,-2147483614,TRUE,,1,8,L,11.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483613,TRUE,,1,9,L,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483612,TRUE,,1,11,L,2.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483611,TRUE,,1,12,L,3.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483610,TRUE,,1,13,L,3.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
FPIPO1T09:22,7/25/2023 15:20,-2147483609,TRUE,,1,14,L,2.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,
